	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Non/soleil/plomb	Oui/balles/plomb	Oui/lamelles/plomb	Oui/balle/plomb	Oui/noyaux/plomb	Oui/cartouches/plomb	Oui/billes/plomb	Oui/boulet/plomb	Oui/bille/plomb	Oui/plaque/plomb	Oui/coupole/plomb	Non/dégoût/profond	Non/dégoût/profond	Non/dégoût/profond	Non/dégoût/profond	Non/dégoût/profond	Non/dégoût/profond	Non/dégoût/profond	Non/dégoût/profond	Non/dégoût/profond	Non/dégoût/profond	Oui/fossé/profond	Oui/galeries/profondes	Oui/gorges/profondes	Oui/puits/profond	Oui/fosse/profonde	Oui/grotte/profonde	Oui/faille/profonde	Oui/caverne/profonde	Oui/forêt/profonde	Oui/cavité/profonde
Oui/coupole/plomb	0.15995891392230988	0.11692342907190323	0.18486452102661133	0.162316232919693	0.17808623611927032	0.20136995613574982	0.17554925382137299	0.11890998482704163	0.155050128698349	0.1457643359899521	0.08914365619421005	0.2592613697052002	0.3259192705154419	0.24069488048553467	0.14794564247131348	0.1963711678981781	0.1826740801334381	0.5014010071754456	0.20628972351551056	1.0	0.10903869569301605	0.1340607851743698	0.12463486939668655	0.1580502837896347	0.05812050774693489	0.09071408212184906	0.08135975897312164	0.15356498956680298	0.08995077013969421	0.12682725489139557	0.09066947549581528	0.024173395708203316	0.18703803420066833	0.10859806090593338	0.030649453401565552	0.08372987806797028	0.06164206564426422	-0.027702510356903076	-0.02819286473095417	0.1472550332546234	
Non/dégoût/profond	-0.03899605944752693	-0.11234425008296967	-0.04623032733798027	-0.08807998150587082	-0.0725877434015274	-0.021564573049545288	-0.07325409352779388	-0.0901397243142128	-0.08566132932901382	-0.03383084014058113	-0.10910141468048096	0.08343050628900528	-0.07309845834970474	0.05059957504272461	0.01771342009305954	0.053761690855026245	-0.01246558129787445	0.08846738189458847	-0.05218661203980446	0.10903869569301605	1.0	0.5557402968406677	0.7920123934745789	0.5649998188018799	0.7589395046234131	0.7974863052368164	0.7820894718170166	0.8445875644683838	0.7653985619544983	0.790660560131073	0.3438347578048706	0.28450486063957214	0.22559086978435516	0.30901527404785156	0.11537379026412964	0.03780027851462364	0.2043367475271225	0.07122877985239029	0.056984711438417435	0.33355745673179626	
Non/dégoût/profond	-0.00035597337409853935	-0.034262750297784805	0.0126713952049613	-0.03769120201468468	-0.007652980275452137	0.037395134568214417	-0.04127584397792816	-0.053491927683353424	-0.014862729236483574	0.014413256198167801	-0.12072063237428665	0.03492852300405502	-0.0015502875903621316	0.033849555999040604	0.01469571515917778	0.07664357125759125	0.05517462641000748	0.18247470259666443	-0.03816792741417885	0.1340607851743698	0.5557402968406677	1.0	0.5166244506835938	0.8006488680839539	0.5477232336997986	0.5721440315246582	0.527595579624176	0.5761195421218872	0.4853776693344116	0.5881872773170471	0.49071019887924194	0.13129422068595886	0.2780260741710663	0.354292631149292	0.2554455101490021	0.15248049795627594	0.22122234106063843	0.14157827198505402	0.10843703895807266	0.17376193404197693	
Non/dégoût/profond	-0.10246361047029495	-0.13753221929073334	-0.08455906063318253	-0.11425959318876266	-0.11736541986465454	-0.08182491362094879	-0.11982198059558868	-0.14639414846897125	-0.12459708750247955	-0.11080285906791687	-0.13406597077846527	0.1343461126089096	-0.04652789980173111	0.07019878923892975	0.031140584498643875	0.04201388359069824	-0.04462160915136337	0.09238944947719574	-0.07902994006872177	0.12463486939668655	0.7920123934745789	0.5166244506835938	1.0	0.5405004024505615	0.6652050614356995	0.7390686273574829	0.7316098809242249	0.8304016590118408	0.7735021710395813	0.7480191588401794	0.2471972554922104	0.21170026063919067	0.2195252627134323	0.2342676967382431	0.1053522452712059	0.014595124870538712	0.13677716255187988	0.037733159959316254	-0.03201781585812569	0.30724045634269714	
Non/dégoût/profond	-0.02203550562262535	-0.04380492866039276	-0.01778428629040718	-0.045010197907686234	-0.014136167243123055	-0.013209188356995583	-0.04535433650016785	-0.05849801376461983	-0.06877688318490982	-0.009035649709403515	-0.1084902286529541	0.11441177874803543	-0.03807241469621658	0.04962123557925224	0.0003331064071971923	0.08213520050048828	0.060329366475343704	0.12321048229932785	-0.01864513009786606	0.1580502837896347	0.5649998188018799	0.8006488680839539	0.5405004024505615	1.0	0.5653809309005737	0.6047230362892151	0.5478447675704956	0.6059575080871582	0.4973145127296448	0.605628252029419	0.4719449281692505	0.0014492319896817207	0.31372684240341187	0.36676862835884094	0.20500721037387848	0.1486251950263977	0.2090829610824585	0.1008291244506836	0.13344524800777435	0.16500665247440338	
Non/dégoût/profond	0.0034400264266878366	-0.04508671164512634	0.01352781429886818	-0.060783784836530685	-0.0012036667903885245	0.00915453303605318	-0.05030423402786255	-0.041417378932237625	0.006253951694816351	0.00814063474535942	-0.1560499221086502	0.03411068767309189	-0.059112340211868286	-0.08305824548006058	-0.040351901203393936	0.04671904072165489	0.028458528220653534	0.13593877851963043	-0.033666107803583145	0.05812050774693489	0.7589395046234131	0.5477232336997986	0.6652050614356995	0.5653809309005737	1.0	0.8489000201225281	0.6742276549339294	0.7797933220863342	0.6890059113502502	0.8132914304733276	0.2530338168144226	0.13778404891490936	0.22309990227222443	0.29060226678848267	0.2261410653591156	0.04872569814324379	0.10442187637090683	0.07818025350570679	0.05672110989689827	0.2716848850250244	
Non/dégoût/profond	0.005047814920544624	-0.035533659160137177	0.021748771890997887	-0.02943190559744835	-0.00066092808265239	0.02264808863401413	-0.007386740762740374	-0.011815300211310387	-0.0006591180572286248	0.020667389035224915	-0.12918530404567719	0.048136938363313675	-0.04237106069922447	-0.0451417975127697	-0.0394783541560173	0.04411174729466438	0.011853559873998165	0.14377078413963318	-0.040140677243471146	0.09071408212184906	0.7974863052368164	0.5721440315246582	0.7390686273574829	0.6047230362892151	0.8489000201225281	1.0	0.7466168403625488	0.820858359336853	0.7021684050559998	0.8366543054580688	0.3020050525665283	0.20663504302501678	0.22592586278915405	0.27812278270721436	0.19362320005893707	0.06790619343519211	0.12974707782268524	0.0956403985619545	0.07255267351865768	0.3381178379058838	
Non/dégoût/profond	-0.049627985805273056	-0.10660019516944885	-0.06458202749490738	-0.08658306300640106	-0.0914735421538353	-0.044942308217287064	-0.08110415190458298	-0.09242125600576401	-0.11271841824054718	-0.07409042119979858	-0.08332326263189316	0.07825089991092682	-0.10194449871778488	0.023640168830752373	0.004078857600688934	0.04253848269581795	-0.05799344554543495	0.02930731512606144	-0.0768858790397644	0.08135975897312164	0.7820894718170166	0.527595579624176	0.7316098809242249	0.5478447675704956	0.6742276549339294	0.7466168403625488	1.0	0.7712141275405884	0.7109315991401672	0.7894666790962219	0.20482087135314941	0.2662068009376526	0.21853671967983246	0.20050568878650665	0.10802857577800751	0.02173748053610325	0.18178513646125793	0.11796290427446365	0.06339873373508453	0.2962939739227295	
Non/dégoût/profond	-0.051910821348428726	-0.10586810857057571	-0.048352912068367004	-0.11880370229482651	-0.06841206550598145	-0.036540206521749496	-0.10561064630746841	-0.12534752488136292	-0.08140198886394501	-0.05903082340955734	-0.1470319777727127	0.13181164860725403	-0.09314044564962387	0.012882860377430916	-0.0037094387225806713	0.0670492947101593	-0.03216385468840599	0.12522678077220917	-0.10569477081298828	0.15356498956680298	0.8445875644683838	0.5761195421218872	0.8304016590118408	0.6059575080871582	0.7797933220863342	0.820858359336853	0.7712141275405884	1.0	0.8003921508789062	0.7999743223190308	0.2609971761703491	0.18509253859519958	0.24791233241558075	0.2798349857330322	0.14305458962917328	0.06920106709003448	0.1483062356710434	0.0882619321346283	0.028930535539984703	0.3468846082687378	
Non/dégoût/profond	-0.02156166546046734	-0.07258689403533936	-0.029714640229940414	-0.08844981342554092	-0.032067496329545975	-0.0204729363322258	-0.07185132056474686	-0.08593964576721191	-0.053362131118774414	-0.05375161021947861	-0.15116789937019348	0.0978565663099289	-0.07602470368146896	0.003016363363713026	-0.031141089275479317	0.018245670944452286	-0.07935028523206711	0.06165646016597748	-0.08377096801996231	0.08995077013969421	0.7653985619544983	0.4853776693344116	0.7735021710395813	0.4973145127296448	0.6890059113502502	0.7021684050559998	0.7109315991401672	0.8003921508789062	1.0	0.7525554895401001	0.2174730747938156	0.19696679711341858	0.24698887765407562	0.24282731115818024	0.13095419108867645	0.050433915108442307	0.13087645173072815	0.0633896216750145	0.027463220059871674	0.29367539286613464	
Non/dégoût/profond	-0.04126359149813652	-0.08600012958049774	-0.03665398061275482	-0.07738485187292099	-0.042126476764678955	-0.021187907084822655	-0.06640589237213135	-0.04880624637007713	-0.03373182192444801	-0.04602057859301567	-0.20104971528053284	0.08105944097042084	-0.07402406632900238	-0.06317848712205887	-0.03423401713371277	-0.021789204329252243	-0.04175740107893944	0.10022652894258499	-0.052164725959300995	0.12682725489139557	0.790660560131073	0.5881872773170471	0.7480191588401794	0.605628252029419	0.8132914304733276	0.8366543054580688	0.7894666790962219	0.7999743223190308	0.7525554895401001	1.0	0.2748847007751465	0.18217971920967102	0.2168523073196411	0.2723391354084015	0.12154123187065125	0.06768202781677246	0.10286813229322433	0.041937991976737976	0.05189201235771179	0.264880508184433	
Oui/fossé/profond	0.03657827526330948	-0.021681414917111397	0.033062707632780075	0.03686535358428955	0.029188798740506172	0.07182176411151886	0.00596294179558754	0.03178485855460167	-0.0007214804063551128	0.0748317763209343	-0.06748940795660019	0.07650580257177353	-0.02033672109246254	0.0953899696469307	0.030934495851397514	0.06408772617578506	0.1558336615562439	0.08746999502182007	-0.01440362073481083	0.09066947549581528	0.3438347578048706	0.49071019887924194	0.2471972554922104	0.4719449281692505	0.2530338168144226	0.3020050525665283	0.20482087135314941	0.2609971761703491	0.2174730747938156	0.2748847007751465	1.0	0.14236044883728027	0.34329041838645935	0.5274454951286316	0.29500725865364075	0.17319516837596893	0.3633032739162445	0.20328770577907562	0.2918913960456848	0.1360785961151123	
Oui/galeries/profondes	0.18163704872131348	0.15891510248184204	0.16545358300209045	0.1638396680355072	0.08186415582895279	0.1698748916387558	0.15624433755874634	0.14205951988697052	0.03365039452910423	0.12525618076324463	0.2283243089914322	-0.0807400494813919	0.13120222091674805	0.04903804883360863	0.03499385342001915	-0.039275672286748886	0.04406118020415306	-0.02611931599676609	0.04105736315250397	0.024173395708203316	0.28450486063957214	0.13129422068595886	0.21170026063919067	0.0014492319896817207	0.13778404891490936	0.20663504302501678	0.2662068009376526	0.18509253859519958	0.19696679711341858	0.18217971920967102	0.14236044883728027	1.0	0.1842719316482544	0.1214938536286354	0.19501297175884247	0.17920072376728058	0.3056368827819824	0.4254399240016937	0.20824696123600006	0.42512246966362	
Oui/gorges/profondes	0.017422188073396683	-0.027338137850165367	-0.01887892372906208	0.015483980067074299	-0.01090279221534729	0.031790848821401596	-0.01664278283715248	0.026861321181058884	-0.028562234714627266	-0.00282264593988657	0.08544288575649261	0.20410726964473724	0.04641322046518326	0.12243787199258804	0.04406097158789635	0.143744096159935	0.02239629626274109	0.11906392127275467	-0.009237252175807953	0.18703803420066833	0.22559086978435516	0.2780260741710663	0.2195252627134323	0.31372684240341187	0.22309990227222443	0.22592586278915405	0.21853671967983246	0.24791233241558075	0.24698887765407562	0.2168523073196411	0.34329041838645935	0.1842719316482544	1.0	0.2934662401676178	0.47763630747795105	0.35175228118896484	0.4998602867126465	0.47574809193611145	0.29799750447273254	0.30822497606277466	
Oui/puits/profond	0.11049172282218933	0.12253647297620773	0.13391494750976562	0.1304996907711029	0.1475943773984909	0.10683432221412659	0.13967423141002655	0.11667770147323608	0.09814055263996124	0.1716783493757248	-0.07516396790742874	0.00724251801148057	0.06316585093736649	-0.0018867668695747852	-0.01800549402832985	0.018061993643641472	0.15813027322292328	0.12163387984037399	0.11231734603643417	0.10859806090593338	0.30901527404785156	0.354292631149292	0.2342676967382431	0.36676862835884094	0.29060226678848267	0.27812278270721436	0.20050568878650665	0.2798349857330322	0.24282731115818024	0.2723391354084015	0.5274454951286316	0.1214938536286354	0.2934662401676178	1.0	0.3506484031677246	0.27234992384910583	0.2790316045284271	0.2233433872461319	0.3085934817790985	0.1978943943977356	
Oui/fosse/profonde	0.11495882272720337	0.13898558914661407	0.14167176187038422	0.10952693969011307	0.09284628182649612	0.15420185029506683	0.09840989857912064	0.11686614155769348	0.08715003728866577	0.18001744151115417	0.1061345562338829	-0.0028756028041243553	0.11738471686840057	-0.06291480362415314	-0.03475962206721306	0.11072815954685211	0.08758657425642014	0.14647121727466583	0.10935837775468826	0.030649453401565552	0.11537379026412964	0.2554455101490021	0.1053522452712059	0.20500721037387848	0.2261410653591156	0.19362320005893707	0.10802857577800751	0.14305458962917328	0.13095419108867645	0.12154123187065125	0.29500725865364075	0.19501297175884247	0.47763630747795105	0.3506484031677246	1.0	0.31583818793296814	0.4938904941082001	0.5392146706581116	0.3278810381889343	0.24496643245220184	
Oui/grotte/profonde	0.09223443269729614	0.07033562660217285	0.08122023940086365	0.07358480989933014	0.08218760788440704	0.09276235848665237	0.08024454116821289	0.08942938596010208	0.06065734848380089	0.09327276051044464	0.0020931053441017866	0.025911806151270866	0.1089271754026413	-0.08535519987344742	-0.07897650450468063	-0.010263266041874886	0.02700168266892433	0.12676334381103516	0.11449868232011795	0.08372987806797028	0.03780027851462364	0.15248049795627594	0.014595124870538712	0.1486251950263977	0.04872569814324379	0.06790619343519211	0.02173748053610325	0.06920106709003448	0.050433915108442307	0.06768202781677246	0.17319516837596893	0.17920072376728058	0.35175228118896484	0.27234992384910583	0.31583818793296814	1.0	0.45325806736946106	0.48055750131607056	0.3890925347805023	0.3337087333202362	
Oui/faille/profonde	0.04866793751716614	0.0006910524098202586	0.03179098665714264	0.056176960468292236	-0.013065161183476448	0.06775376945734024	0.019627805799245834	0.04430757835507393	-0.04217160493135452	0.055086564272642136	0.22075282037258148	0.11643142253160477	0.09964999556541443	0.14247873425483704	0.03839563950896263	0.1213657408952713	0.06937505304813385	0.038059160113334656	-0.002146840328350663	0.06164206564426422	0.2043367475271225	0.22122234106063843	0.13677716255187988	0.2090829610824585	0.10442187637090683	0.12974707782268524	0.18178513646125793	0.1483062356710434	0.13087645173072815	0.10286813229322433	0.3633032739162445	0.3056368827819824	0.4998602867126465	0.2790316045284271	0.4938904941082001	0.45325806736946106	1.0	0.5610595345497131	0.38946861028671265	0.35472625494003296	
Oui/caverne/profonde	0.13339228928089142	0.14894042909145355	0.11317963153123856	0.16446854174137115	0.09475801885128021	0.1398753970861435	0.12066235393285751	0.17477287352085114	0.05287075415253639	0.14439690113067627	0.21456459164619446	-0.0023101717233657837	0.12472814321517944	-0.014376472681760788	0.017828956246376038	0.039740189909935	0.05309077724814415	-0.03274698927998543	0.09371527284383774	-0.027702510356903076	0.07122877985239029	0.14157827198505402	0.037733159959316254	0.1008291244506836	0.07818025350570679	0.0956403985619545	0.11796290427446365	0.0882619321346283	0.0633896216750145	0.041937991976737976	0.20328770577907562	0.4254399240016937	0.47574809193611145	0.2233433872461319	0.5392146706581116	0.48055750131607056	0.5610595345497131	1.0	0.4223959445953369	0.4380784034729004	
Oui/forêt/profonde	0.0705748200416565	0.06400658935308456	0.023748472332954407	0.04579386115074158	0.028465909883379936	0.053852375596761703	0.03589986637234688	0.10795430094003677	0.010815061628818512	0.09303627908229828	-0.0034792337100952864	0.055014029145240784	-0.0725569799542427	-0.0043121203780174255	-0.04362542927265167	0.059397801756858826	0.013995897956192493	-0.02681424282491207	0.08043042570352554	-0.02819286473095417	0.056984711438417435	0.10843703895807266	-0.03201781585812569	0.13344524800777435	0.05672110989689827	0.07255267351865768	0.06339873373508453	0.028930535539984703	0.027463220059871674	0.05189201235771179	0.2918913960456848	0.20824696123600006	0.29799750447273254	0.3085934817790985	0.3278810381889343	0.3890925347805023	0.38946861028671265	0.4223959445953369	1.0	0.1942444145679474	
Oui/cavité/profonde	0.04820985347032547	0.0498177595436573	0.038823433220386505	0.03907804191112518	0.011226072907447815	0.0492243692278862	0.0383254773914814	0.0274149551987648	-0.014474783092737198	0.042147573083639145	0.09719374030828476	0.10370878130197525	0.1444324105978012	0.03863342106342316	0.011331160552799702	0.07365452498197556	0.003220693441107869	0.11687149107456207	0.11196750402450562	0.1472550332546234	0.33355745673179626	0.17376193404197693	0.30724045634269714	0.16500665247440338	0.2716848850250244	0.3381178379058838	0.2962939739227295	0.3468846082687378	0.29367539286613464	0.264880508184433	0.1360785961151123	0.42512246966362	0.30822497606277466	0.1978943943977356	0.24496643245220184	0.3337087333202362	0.35472625494003296	0.4380784034729004	0.1942444145679474	1.0	